File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__dict_get_ints(stbtt__buf *b, int key, int outcount, stbtt_uint32 *out)",5,5,4,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,stbtt__cff_index_count(stbtt__buf *b),3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__cff_index_get(stbtt__buf b, int i)",11,11,11,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,ttUSHORT(stbtt_uint8 *p),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,ttSHORT(stbtt_uint8 *p),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,ttULONG(stbtt_uint8 *p),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,ttLONG(stbtt_uint8 *p),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,stbtt__isfont(stbtt_uint8 *font),8,7,7,6,0,5,1,26,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__find_table(stbtt_uint8 *data, stbtt_uint32 fontstart, const char *tag)",10,10,8,4,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetFontOffsetForIndex_internal(unsigned char *font_collection, int index)",16,12,8,8,1,0,3,17,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,stbtt_GetNumberOfFonts_internal(unsigned char *font_collection),13,9,6,6,1,0,3,17,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__get_subrs(stbtt__buf cff, stbtt__buf fontdict)",10,10,11,3,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_InitFont_internal(stbtt_fontinfo *info, unsigned char *data, int fontstart)",107,77,64,19,15,10,15,104,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_FindGlyphIndex(const stbtt_fontinfo *info, int unicode_codepoint)",90,75,59,25,9,6,6,69,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetCodepointShape(const stbtt_fontinfo *info, int unicode_codepoint, stbtt_vertex **vertices)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_setvertex(stbtt_vertex *v, stbtt_uint8 type, stbtt_int32 x, stbtt_int32 y, stbtt_int32 cx, stbtt_int32 cy)",6,6,6,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__GetGlyfOffset(const stbtt_fontinfo *info, int glyph_index)",17,13,12,4,4,3,0,15,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetGlyphBox(const stbtt_fontinfo *info, int glyph_index, int *x0, int *y0, int *x1, int *y1)",13,12,11,7,1,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetCodepointBox(const stbtt_fontinfo *info, int codepoint, int *x0, int *y0, int *x1, int *y1)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_IsGlyphEmpty(const stbtt_fontinfo *info, int glyph_index)",9,9,8,4,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__close_shape(stbtt_vertex *vertices, int num_vertices, int was_off, int start_off, stbtt_int32 sx, stbtt_int32 sy, stbtt_int32 scx, stbtt_int32 scy, stbtt_int32 cx, stbtt_int32 cy)",12,12,8,4,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__GetGlyphShapeTT(const stbtt_fontinfo *info, int glyph_index, stbtt_vertex **pvertices)",223,181,154,34,21,12,21,198,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,STBTT__CSCTX_INIT(bounds),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__track_vertex(stbtt__csctx *c, stbtt_int32 x, stbtt_int32 y)",6,6,6,4,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__csctx_v(stbtt__csctx *c, stbtt_uint8 type, stbtt_int32 x, stbtt_int32 y, stbtt_int32 cx, stbtt_int32 cy, stbtt_int32 cx1, stbtt_int32 cy1)",13,13,11,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,stbtt__csctx_close_shape(stbtt__csctx *ctx),3,3,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__csctx_rmove_to(stbtt__csctx *ctx, float dx, float dy)",5,5,5,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__csctx_rline_to(stbtt__csctx *ctx, float dx, float dy)",4,4,4,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__csctx_rccurve_to(stbtt__csctx *ctx, float dx1, float dy1, float dx2, float dy2, float dx3, float dy3)",8,8,8,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__get_subr(stbtt__buf idx, int n)",11,11,8,4,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__cid_get_glyph_subrs(const stbtt_fontinfo *info, int glyph_index)",25,23,20,6,1,0,1,1,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__run_charstring(const stbtt_fontinfo *info, int glyph_index, stbtt__csctx *c)",256,224,172,69,23,29,9,79,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__GetGlyphShapeT2(const stbtt_fontinfo *info, int glyph_index, stbtt_vertex **pvertices)",14,13,11,4,0,0,1,14,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__GetGlyphInfoT2(const stbtt_fontinfo *info, int glyph_index, int *x0, int *y0, int *x1, int *y1)",10,10,9,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetGlyphShape(const stbtt_fontinfo *info, int glyph_index, stbtt_vertex **pvertices)",5,5,3,3,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetGlyphHMetrics(const stbtt_fontinfo *info, int glyph_index, int *advanceWidth, int *leftSideBearing)",9,9,8,5,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetGlyphKernAdvance(const stbtt_fontinfo *info, int glyph1, int glyph2)",27,24,17,10,2,3,1,31,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetCodepointKernAdvance(const stbtt_fontinfo *info, int ch1, int ch2)",4,4,3,3,0,1,0,11,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetCodepointHMetrics(const stbtt_fontinfo *info, int codepoint, int *advanceWidth, int *leftSideBearing)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetFontVMetrics(const stbtt_fontinfo *info, int *ascent, int *descent, int *lineGap)",4,4,4,3,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetFontBoundingBox(const stbtt_fontinfo *info, int *x0, int *y0, int *x1, int *y1)",5,5,5,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_ScaleForPixelHeight(const stbtt_fontinfo *info, float height)",3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_ScaleForMappingEmToPixels(const stbtt_fontinfo *info, float pixels)",3,3,3,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_FreeShape(const stbtt_fontinfo *info, stbtt_vertex *v)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetGlyphBitmapBoxSubpixel(const stbtt_fontinfo *font, int glyph, float scale_x, float scale_y,float shift_x, float shift_y, int *ix0, int *iy0, int *ix1, int *iy1)",15,13,12,9,0,1,2,20,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetGlyphBitmapBox(const stbtt_fontinfo *font, int glyph, float scale_x, float scale_y, int *ix0, int *iy0, int *ix1, int *iy1)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetCodepointBitmapBoxSubpixel(const stbtt_fontinfo *font, int codepoint, float scale_x, float scale_y, float shift_x, float shift_y, int *ix0, int *iy0, int *ix1, int *iy1)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetCodepointBitmapBox(const stbtt_fontinfo *font, int codepoint, float scale_x, float scale_y, int *ix0, int *iy0, int *ix1, int *iy1)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__hheap_alloc(stbtt__hheap *hh, size_t size, void *userdata)",18,18,15,6,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__hheap_free(stbtt__hheap *hh, void *p)",3,3,3,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__hheap_cleanup(stbtt__hheap *hh, void *userdata)",7,7,6,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__new_active(stbtt__hheap *hh, stbtt__edge *e, int off_x, float start_point, void *userdata)",19,15,13,3,3,1,1,18,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__new_active(stbtt__hheap *hh, stbtt__edge *e, int off_x, float start_point, void *userdata)",15,14,14,2,0,0,1,3,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__fill_active_edges(unsigned char *scanline, int len, stbtt__active_edge *e, int max_weight)",39,30,20,8,5,5,4,50,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__rasterize_sorted_edges(stbtt__bitmap *result, stbtt__edge *e, int n, int vsubsample, int off_x, int off_y, void *userdata)",97,76,60,16,11,5,10,94,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__handle_clipped_edge(float *scanline, int x, stbtt__active_edge *e, float x0, float y0, float x1, float y1)",34,32,22,7,2,1,0,7,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__fill_active_edges_new(float *scanline, float *scanline_fill, int len, stbtt__active_edge *e, float y_top)",159,112,100,12,15,8,32,310,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__rasterize_sorted_edges(stbtt__bitmap *result, stbtt__edge *e, int n, int vsubsample, int off_x, int off_y, void *userdata)",88,68,56,12,13,4,7,61,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__sort_edges_ins_sort(stbtt__edge *p, int n)",15,15,12,4,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__sort_edges_quicksort(stbtt__edge *p, int n)",59,43,37,9,3,0,13,106,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__sort_edges(stbtt__edge *p, int n)",3,3,3,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__rasterize(stbtt__bitmap *result, stbtt__point *pts, int *wcount, int windings, float scale_x, float scale_y, float shift_x, float shift_y, int off_x, int off_y, int invert, void *userdata)",54,41,31,6,6,1,7,79,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__add_point(stbtt__point *points, int n, float x, float y)",4,4,4,1,0,1,0,5,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__tesselate_curve(stbtt__point *points, int *num_points, float x0, float y0, float x1, float y1, float x2, float y2, float objspace_flatness_squared, int n)",17,15,13,4,0,2,2,22,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__tesselate_cubic(stbtt__point *points, int *num_points, float x0, float y0, float x1, float y1, float x2, float y2, float x3, float y3, float objspace_flatness_squared, int n)",39,33,31,2,5,1,1,22,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_FlattenCurves(stbtt_vertex *vertices, int num_verts, float objspace_flatness, int **contour_lengths, int *num_contours, void *userdata)",74,63,43,17,8,0,3,27,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_Rasterize(stbtt__bitmap *result, float flatness_in_pixels, stbtt_vertex *vertices, int num_verts, float scale_x, float scale_y, float shift_x, float shift_y, int x_off, int y_off, int invert, void *userdata)",9,9,8,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_FreeBitmap(unsigned char *bitmap, void *userdata)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetGlyphBitmapSubpixel(const stbtt_fontinfo *info, float scale_x, float scale_y, float shift_x, float shift_y, int glyph, int *width, int *height, int *xoff, int *yoff)",37,30,26,11,6,1,1,9,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetGlyphBitmap(const stbtt_fontinfo *info, float scale_x, float scale_y, int glyph, int *width, int *height, int *xoff, int *yoff)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_MakeGlyphBitmapSubpixel(const stbtt_fontinfo *info, unsigned char *output, int out_w, int out_h, int out_stride, float scale_x, float scale_y, float shift_x, float shift_y, int glyph)",16,13,12,1,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_MakeGlyphBitmap(const stbtt_fontinfo *info, unsigned char *output, int out_w, int out_h, int out_stride, float scale_x, float scale_y, int glyph)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetCodepointBitmapSubpixel(const stbtt_fontinfo *info, float scale_x, float scale_y, float shift_x, float shift_y, int codepoint, int *width, int *height, int *xoff, int *yoff)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_MakeCodepointBitmapSubpixel(const stbtt_fontinfo *info, unsigned char *output, int out_w, int out_h, int out_stride, float scale_x, float scale_y, float shift_x, float shift_y, int codepoint)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetCodepointBitmap(const stbtt_fontinfo *info, float scale_x, float scale_y, int codepoint, int *width, int *height, int *xoff, int *yoff)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_MakeCodepointBitmap(const stbtt_fontinfo *info, unsigned char *output, int out_w, int out_h, int out_stride, float scale_x, float scale_y, int codepoint)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_BakeFontBitmap_internal(unsigned char *data, int offset, float pixel_height, unsigned char *pixels, int pw, int ph, int first_char, int num_chars, stbtt_bakedchar *chardata)",39,37,32,8,2,3,0,20,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetBakedQuad(stbtt_bakedchar *chardata, int pw, int ph, int char_index, float *xpos, float *ypos, stbtt_aligned_quad *q, int opengl_fillrule)",18,15,15,0,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbrp_init_target(stbrp_context *con, int pw, int ph, stbrp_node *nodes, int num_nodes)",8,8,8,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbrp_pack_rects(stbrp_context *con, stbrp_rect *rects, int num_rects)",18,18,13,6,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_PackBegin(stbtt_pack_context *spc, unsigned char *pixels, int pw, int ph, int stride_in_bytes, int padding, void *alloc_context)",28,23,21,6,5,1,0,5,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,stbtt_PackEnd(stbtt_pack_context *spc),3,3,3,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_PackSetOversampling(stbtt_pack_context *spc, unsigned int h_oversample, unsigned int v_oversample)",7,7,5,2,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__h_prefilter(unsigned char *pixels, int w, int h, int stride_in_bytes, unsigned int kernel_width)",59,54,41,13,4,1,1,20,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__v_prefilter(unsigned char *pixels, int w, int h, int stride_in_bytes, unsigned int kernel_width)",59,54,41,13,4,1,1,20,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,stbtt__oversample_shift(int oversample),9,4,3,3,1,0,4,31,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_PackFontRangesGatherRects(stbtt_pack_context *spc, const stbtt_fontinfo *info, stbtt_pack_range *ranges, int num_ranges, stbrp_rect *rects)",25,23,17,3,2,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_PackFontRangesRenderIntoRects(stbtt_pack_context *spc, const stbtt_fontinfo *info, stbtt_pack_range *ranges, int num_ranges, stbrp_rect *rects)",79,67,47,6,9,1,3,16,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_PackFontRangesPackRects(stbtt_pack_context *spc, stbrp_rect *rects, int num_rects)",2,2,2,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_PackFontRanges(stbtt_pack_context *spc, unsigned char *fontdata, int font_index, stbtt_pack_range *ranges, int num_ranges)",33,23,16,6,8,0,2,12,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_PackFontRange(stbtt_pack_context *spc, unsigned char *fontdata, int font_index, float font_size, int first_unicode_codepoint_in_range, int num_chars_in_range, stbtt_packedchar *chardata_for_range)",8,8,8,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetPackedQuad(stbtt_packedchar *chardata, int pw, int ph, int char_index, float *xpos, float *ypos, stbtt_aligned_quad *q, int align_to_integer)",24,21,20,1,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__CompareUTF8toUTF16_bigendian_prefix(stbtt_uint8 *s1, stbtt_int32 len1, stbtt_uint8 *s2, stbtt_int32 len2)",36,34,32,18,1,1,1,14,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_CompareUTF8toUTF16_bigendian_internal(char *s1, int len1, char *s2, int len2)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetFontNameString(const stbtt_fontinfo *font, int *length, int platformID, int encodingID, int languageID, int nameID)",18,17,14,6,1,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__matchpair(stbtt_uint8 *fc, stbtt_uint32 nm, stbtt_uint8 *name, stbtt_int32 nlen, stbtt_int32 target_id, stbtt_int32 next_id)",44,34,25,13,4,0,6,32,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt__matches(stbtt_uint8 *fc, stbtt_uint32 offset, stbtt_uint8 *name, stbtt_int32 flags)",26,20,18,12,4,0,2,20,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_FindMatchingFont_internal(unsigned char *font_collection, char *name_utf8, stbtt_int32 flags)",8,8,6,4,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_BakeFontBitmap(const unsigned char *data, int offset, float pixel_height, unsigned char *pixels, int pw, int ph, int first_char, int num_chars, stbtt_bakedchar *chardata)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_GetFontOffsetForIndex(const unsigned char *data, int index)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,stbtt_GetNumberOfFonts(const unsigned char *data),2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_InitFont(stbtt_fontinfo *info, const unsigned char *data, int offset)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_FindMatchingFont(const unsigned char *fontdata, const char *name, int flags)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGui\stb_truetype.h,"stbtt_CompareUTF8toUTF16_bigendian(const char *s1, int len1, const char *s2, int len2)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"FPU_MatrixF_x_MatrixF(const float *a, const float *b, float *r)",20,17,17,0,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"Clamp(T x, T y, T z)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"max(T x, T y)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"makeVect(float _x, float _y, float _z = 0.f, float _w = 0.f)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::operator *(float f) const,1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::operator -() const,1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::operator -(const vec_t& v) const,1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::operator +(const vec_t& v) const,1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::operator *(const vec_t& v) const,1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::Abs() const,1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"operator+(const ImVec2& a, const ImVec2& b)",1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,Normalized(const vec_t& v),1,1,1,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"Cross(const vec_t& v1, const vec_t& v2)",7,7,7,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"Dot(const vec_t &v1, const vec_t &v2)",2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"BuildPlan(const vec_t & p_point1, const vec_t & p_normal)",8,8,8,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::Transform(const matrix_t& matrix),12,10,10,0,2,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"vec_t::Transform(const vec_t & s, const matrix_t& matrix)",3,3,3,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::TransformPoint(const matrix_t& matrix),12,10,10,0,2,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,vec_t::TransformVector(const matrix_t& matrix),12,10,10,0,2,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"matrix_t::Inverse(const matrix_t &srcMatrix, bool affine)",93,78,70,4,8,1,7,35,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"matrix_t::RotationAxis(const vec_t & axis, float angle)",39,36,34,1,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"worldToPos(const vec_t& worldPos, const matrix_t& mat)",13,12,12,1,1,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"ComputeCameraRay(vec_t &rayOrigin, vec_t &rayDir)",15,12,12,0,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"IntersectRayPlane(const vec_t & rOrigin, const vec_t& rVector, const vec_t& plan)",8,6,5,3,2,1,0,7,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,"SetRect(float x, float y, float width, float height)",5,5,5,0,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,BeginFrame(),8,5,5,0,3,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,IsUsing(),2,2,2,1,0,0,0,0,
D:\Dev\Projects\_2017\locust\src\engine\runtime\ImGuizmo\ImGuizmo.cpp,IsOver(),2,2,2,1,0,0,0,0,
